stateid,year,public_two_yr,public_four_yr,private_not_profit,for_profit,need_income_yn,need_efc_yn,need_other_yn,need_and,need_public_two_yr,need_public_four_yr,need_private_not_profit,need_for_profit,merit_gpa_yn,merit_sat_yn,merit_other_yn,merit_and,merit_public_two_yr,merit_public_four_yr,merit_private_not_profit,merit_for_profit,combo_income_yn,combo_efc_yn,combo_other_need_yn,combo_gpa_yn,combo_sat_yn,combo_other_acad_yn,combo_and,combo_public_two_yr,combo_public_four_yr,combo_private_not_profit,combo_for_profit,field_specific,need_amt,need_number,need_avg,merit_amt,merit_number,merit_avg,combo_amt,combo_number,combo_avg
50,2010,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,18361929.0,11780,1559.0,0.0,0,0.0,0.0,0,0.0
50,2011,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,16548953.0,12248,1351.0,0.0,0,0.0,0.0,0,0.0
50,2012,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,17472345.0,12369,1413.0,0.0,0,0.0,0.0,0,0.0
50,2013,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,16941099.0,12356,1371.0,0.0,0,0.0,0.0,0,0.0
50,2014,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,16668244.0,12234,1362.0,0.0,0,0.0,0.0,0,0.0
50,2015,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,15561269.0,11748,1325.0,0.0,0,0.0,0.0,0,0.0
50,2016,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,16273528.0,11292,1441.0,0.0,0,0.0,0.0,0,0.0
50,2017,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,16867745.0,10938,1542.0,0.0,0,0.0,0.0,0,0.0
50,2018,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,15788513.0,10783,1464.0,0.0,0,0.0,0.0,0,0.0
50,2019,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,16538992.0,10179,1625.0,0.0,0,0.0,0.0,0,0.0
50,2020,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,15909714.0,9987,1593.0,0.0,0,0.0,0.0,0,0.0
51,2004,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,44959709.0,41747,1077.0,0.0,0,0.0,30851786.0,10702,2883.0
51,2005,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,49466791.0,44032,1123.0,0.0,0,0.0,34340628.0,10910,3148.0
51,2006,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,54105926.0,45278,1195.0,0.0,0,0.0,37373097.0,11063,3378.0
51,2007,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,61441567.0,47697,1288.0,0.0,0,0.0,40792760.0,11534,3537.0
51,2008,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,70543280.0,54360,1298.0,0.0,0,0.0,45348740.0,12352,3671.0
51,2009,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,79195323.0,58603,1351.0,0.0,0,0.0,45944707.0,11780,3900.0
51,2010,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,78506386.0,59730,1314.0,0.0,0,0.0,56056012.0,14220,3942.0
51,2011,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,1,76664192.0,55059,1392.0,0.0,0,0.0,58143149.0,13946,4169.0
51,2012,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,86055149.0,57736,1490.0,0.0,0,0.0,60507968.0,13752,4400.0
51,2013,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,88867418.0,63888,1391.0,0.0,0,0.0,67231847.0,16080,4181.0
51,2014,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,85344824.0,57668,1480.0,0.0,0,0.0,73557021.0,16611,4428.0
51,2015,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,86964952.0,59710,1456.0,0.0,0,0.0,72718944.0,17219,4223.0
51,2016,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,89927653.0,56278,1598.0,0.0,0,0.0,76285000.0,16864,4524.0
51,2017,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,107189289.0,57741,1856.0,0.0,0,0.0,82301107.0,17501,4703.0
51,2018,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,103168103.0,54302,1900.0,0.0,0,0.0,87056948.0,18290,4760.0
51,2019,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,104516428.0,57564,1816.0,0.0,0,0.0,95611306.0,18880,5064.0
51,2020,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,119799102.0,59312,2020.0,0.0,0,0.0,103017701.0,18199,5661.0
53,2004,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,0,1,1,1,1,0,114171089.0,54168,2108.0,0.0,0,0.0,6255169.0,7011,892.0
53,2005,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,0,1,1,1,1,0,125307156.0,53483,2343.0,0.0,0,0.0,8300000.0,7354,1129.0
53,2006,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,0,1,1,1,1,0,153682448.0,65328,2352.0,0.0,0,0.0,4300000.0,3765,1142.0
53,2007,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,167000000.0,66364,2516.0,0.0,0,0.0,0.0,0,0.0
53,2008,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,182000000.0,70085,2597.0,0.0,0,0.0,0.0,0,0.0
53,2009,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,195500000.0,72511,2696.0,0.0,0,0.0,0.0,0,0.0
53,2010,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,211000000.0,70000,3014.0,0.0,0,0.0,0.0,0,0.0
53,2011,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,0,1,1,1,1,1,204000000.0,72000,2833.0,0.0,0,0.0,703000.0,98,7173.0
53,2012,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,0,1,1,1,1,1,266795208.0,74702,3571.0,0.0,0,0.0,969500.0,99,9793.0
53,2013,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,0,0,0,1,1,1,1,0,303216409.0,73985,4098.0,0.0,0,0.0,12907535.0,4690,2752.0
53,2014,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,0,0,0,1,1,1,1,0,303169021.0,70107,4324.0,0.0,0,0.0,20427827.0,8342,2449.0
53,2015,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,0,0,0,1,1,1,1,0,308070460.0,71059,4335.0,0.0,0,0.0,26933700.0,11672,2308.0
53,2016,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,0,0,0,1,1,1,1,0,304862549.0,68576,4446.0,0.0,0,0.0,19622781.0,14605,1344.0
53,2017,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,287383592.0,68521,4194.0,0.0,0,0.0,20089283.0,15979,1257.0
53,2018,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,299058078.0,68198,4385.0,0.0,0,0.0,24152156.0,18856,1281.0
53,2019,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,323821234.0,71787,4511.0,0.0,0,0.0,23674904.0,18535,1277.0
53,2020,1,1,1,1.0,1,0,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,377046731.0,77395,4872.0,0.0,0,0.0,21355423.0,20542,1040.0
54,2004,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2539612.0,3094,821.0,21118952.0,6953,3037.0,20322999.0,10327,1968.0
54,2005,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2410224.0,3010,801.0,31415533.0,9012,3486.0,20544912.0,10226,2009.0
54,2006,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2832512.0,3062,925.0,38777439.0,10502,3692.0,20303483.0,10104,2009.0
54,2007,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2988602.0,3605,829.0,40078197.0,10020,4000.0,27432882.0,11183,2453.0
54,2008,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2936633.0,3247,904.0,40798822.0,9718,4198.0,30349514.0,11588,2619.0
54,2009,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,3388230.0,3751,903.0,43215745.0,9577,4512.0,35285378.0,16132,2187.0
54,2010,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2776039.0,2935,946.0,46307647.0,9726,4761.0,40082411.0,15203,2636.0
54,2011,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2929410.0,3273,895.0,47522238.0,9964,4769.0,37133737.0,20795,1786.0
54,2012,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,3288100.0,3578,919.0,48254030.0,10154,4752.0,39228028.0,19506,2011.0
54,2013,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2960550.0,3122,948.0,47684186.0,10224,4664.0,40794859.0,19334,2110.0
54,2014,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,3185474.0,3399,937.0,46885785.0,10399,4509.0,40779992.0,19260,2117.0
54,2015,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,3115077.0,3057,1019.0,46226586.0,10284,4495.0,40517028.0,18348,2208.0
54,2016,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,3060843.0,3081,993.0,47161485.0,10489,4496.0,37998225.0,17251,2203.0
54,2017,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,3002973.0,3071,978.0,47922149.0,10624,4511.0,40219387.0,17612,2284.0
54,2018,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2984110.0,2784,1072.0,48073392.0,10682,4500.0,38969119.0,17072,2283.0
54,2019,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2961220.0,2809,1054.0,48025211.0,10588,4536.0,37656198.0,16487,2284.0
54,2020,1,1,1,0.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,3271425.0,2859,1144.0,47257782.0,10435,4529.0,37312270.0,15682,2379.0
55,2004,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,69744625.0,58222,1198.0,3144673.0,2911,1080.0,0.0,0,0.0
55,2005,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,76067601.0,65643,1159.0,3176574.0,2929,1085.0,0.0,0,0.0
55,2006,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,87125947.0,64515,1350.0,3155461.0,2910,1084.0,0.0,0,0.0
55,2007,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,87627865.0,62689,1398.0,3166711.0,2925,1083.0,0.0,0,0.0
55,2008,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,96303142.0,65094,1479.0,3169524.0,2923,1084.0,0.0,0,0.0
55,2009,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,104559785.0,64952,1610.0,3123316.0,2918,1070.0,0.0,0,0.0
55,2010,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,100918774.0,58551,1724.0,3126180.0,2853,1096.0,0.0,0,0.0
55,2011,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,113341267.0,67525,1679.0,3106247.0,2910,1067.0,0.0,0,0.0
55,2012,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,106308468.0,64399,1651.0,3068349.0,2895,1060.0,0.0,0,0.0
55,2013,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,109904100.0,68644,1601.0,2993039.0,2996,999.0,0.0,0,0.0
55,2014,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,111305200.0,71275,1562.0,2984774.0,2931,1018.0,0.0,0,0.0
55,2015,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,108270000.0,71268,1519.0,2939147.0,2753,1068.0,0.0,0,0.0
55,2016,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,105137169.0,68810,1528.0,2899528.0,2572,1127.0,0.0,0,0.0
55,2017,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,110353469.0,66815,1652.0,2919595.0,2696,1083.0,0.0,0,0.0
55,2018,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,111505694.0,66587,1675.0,2911427.0,2690,1082.0,0.0,0,0.0
55,2019,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,116960448.0,72473,1614.0,2953827.0,2746,1076.0,0.0,0,0.0
55,2020,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,115266609.0,67465,1709.0,2978204.0,2765,1077.0,0.0,0,0.0
56,2004,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-9,162764.0,343,475.0,0.0,0,0.0,0.0,0,0.0
56,2005,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-9,166765.0,357,467.0,0.0,0,0.0,0.0,0,0.0
56,2006,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-9,162931.0,355,459.0,0.0,0,0.0,0.0,0,0.0
56,2007,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-9,162789.0,355,459.0,0.0,0,0.0,0.0,0,0.0
56,2008,1,1,1,0.0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,162184.0,277,586.0,3566516.0,3064,1164.0,575655.0,351,1640.0
56,2009,1,1,1,0.0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,162931.0,281,580.0,4948494.0,4237,1168.0,811886.0,504,1611.0
56,2010,1,1,1,0.0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,164942.0,274,602.0,6237002.0,5382,1159.0,1166349.0,729,1600.0
56,2011,1,1,1,0.0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,167205.0,275,608.0,6659541.0,5769,1154.0,1661574.0,984,1689.0
56,2012,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,6635330.0,5720,1160.0,2252977.0,1204,1871.0
56,2013,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,6638830.0,5727,1159.0,2244118.0,1084,2070.0
56,2014,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,6415892.0,5458,1176.0,2435958.0,1125,2165.0
56,2015,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,6774215.0,5429,1248.0,2467617.0,1148,2149.0
56,2016,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,13741067.0,11047,1244.0,2549728.0,2291,1113.0
56,2017,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,14059614.0,11457,1227.0,2950802.0,2685,1099.0
56,2018,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,14360183.0,11698,1228.0,3353974.0,2994,1120.0
56,2019,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,14370334.0,11558,1243.0,3732187.0,3005,1242.0
56,2020,1,1,0,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,0,0.0,14187183.0,11394,1245.0,4075405.0,3032,1344.0
